rounded_latitude,rounded_longitude,avg_nic
48.807261,14.589646,7.831011
48.791143,14.694564,7.767877
48.809460,14.802445,7.769008
48.803726,15.185718,7.946085
48.794004,15.288954,7.80691
48.799031,15.385150,8.483819
48.805237,15.490444,8.120636
48.805867,15.691424,7.861901
48.807680,15.997362,7.046903
48.801283,16.215433,7.589985
48.793575,16.292625,7.700419
48.792131,16.491287,7.911425
48.792989,16.592378,8.192229
48.797254,16.712325,8.216462
48.800885,16.785071,8.12794
48.794991,16.912424,7.84103
48.808297,16.992794,7.875254
48.801104,17.086763,7.892726
48.808461,17.394256,8.211315
48.806330,17.511104,7.872655
48.798275,17.611970,7.834571
48.793468,17.711458,7.834888
48.805870,18.109418,7.509408
48.792520,19.296505,7.874629
48.791620,19.406347,7.890831
48.808547,19.504830,7.758849
48.800302,19.612748,8.075737
48.795106,19.687533,7.78792
48.801928,20.815344,8.12007
48.792051,20.898961,7.893255
48.801240,20.984856,7.870085
48.792500,21.096378,7.767628
48.796427,21.412290,5.208172
48.792779,21.494690,7.677913
48.790992,21.604015,3.657975
48.801118,21.714153,2.244515
48.801341,21.887541,7.79288
48.810028,21.996655,8.150611
48.896970,-5.089247,7.908452
48.903112,-5.013770,8.014195
48.893952,-4.888040,8.150225
48.898559,-3.886775,7.953094
48.908591,-2.995433,8.185931
48.901836,-2.887347,7.516216
48.894562,-2.787414,8.049145
48.901972,-2.685106,7.880173
48.908393,-2.601819,8.015061
48.897880,-2.511644,7.82799
48.892269,-2.391057,7.798145
48.901142,-2.285822,7.805548
48.902281,-2.212320,8.066917
48.899356,-0.986674,7.98743
48.906827,-0.892000,7.896819
48.892457,-0.597086,8.184463
48.903298,-0.512517,8.231659
48.893520,-0.391885,6.793309
48.908949,-0.301146,8.223703
48.902535,-0.188093,8.037845
48.894621,-0.110445,6.663395
48.907250,0.309346,8.940141
48.891704,0.804647,8.125838
48.896728,0.910900,8.065226
48.907704,1.007252,8.2156
48.894422,1.209590,7.759403
48.902517,1.312840,0
48.906302,1.410570,7.923676
48.892238,1.507680,8.405332
48.907560,1.704262,7.91706
48.890829,1.802074,7.263132
48.892340,1.900576,5.551788
48.904001,1.988720,7.691555
48.890754,2.094254,6.517246
48.894214,2.211247,6.606306
48.892348,2.290888,7.115254
48.899113,2.415054,6.957136
48.900934,2.514504,7.280143
48.894512,2.608430,7.59544
48.898080,2.714272,6.823876
48.893300,2.806296,5.49635
48.907061,2.907605,4.83883
48.909398,2.995328,5.625503
48.891842,3.106322,6.428916
48.906571,3.207663,6.502331
48.892159,3.298277,4.991715
48.910180,3.398667,2.924162
48.895318,3.513713,3.894883
48.891905,3.598640,8.068956
48.900749,3.714294,8.315115
48.893906,3.811515,8.181345
48.906832,3.905722,7.680551
48.893064,4.008240,8.099736
48.900504,4.112235,8.108523
48.900296,4.212597,7.810421
48.892514,4.807265,7.91632
48.909640,4.903509,7.78976
48.896350,4.986641,7.997858
48.890826,5.500521,8.171552
48.892933,5.604462,8.07623
48.909122,6.395448,7.88328
48.892347,6.500386,7.050851
48.907956,6.608209,7.810271
48.895279,6.788672,7.375375
48.895634,6.886010,8.105299
48.897081,6.986743,8.015827
48.903405,8.211471,1.973377
48.903608,8.287656,8.3021
48.904969,8.390222,8.107113
48.906934,8.593645,8.230566
48.899334,8.713796,7.883147
48.897787,8.811929,8.140504
48.896706,8.885878,7.885368
48.900411,8.987265,8.016575
48.900582,9.114267,7.984571
48.893326,9.209217,7.209428
48.892363,9.291342,6.49397
48.895989,9.386539,3.816269
48.901258,9.487585,6.608176
48.899062,9.615069,6.294462
48.899958,9.715563,5.361762
48.891421,9.802177,7.251771
48.895685,9.889947,8.296344
48.907880,9.999007,8.043009
48.892280,10.190376,8.138401
48.901309,10.313673,8.210232
48.899408,10.412139,8.159607
48.907124,10.593582,7.499784
48.906689,10.711119,8.149253
48.899237,10.786584,6.417517
48.889892,10.898004,4.606416
48.896199,11.113016,0
48.901688,11.213027,1.956218
48.902890,11.311111,2.261651
48.898864,11.413531,7.942878
48.894481,11.491251,8.69406
48.898188,11.613677,8.646795
48.892319,11.897450,8.054919
48.895053,12.113167,8.022741
48.894099,12.188057,7.77891
48.891544,12.304237,8.087112
48.905160,12.389579,8.013689
48.896114,12.486823,4.942741
48.903561,12.589304,7.856907
48.905345,12.790611,7.853105
48.907848,12.901105,8.239271
48.908343,13.205651,8.162306
48.894659,13.286644,7.747062
48.904947,13.411053,7.968504
48.905685,13.508250,7.961225
48.907913,14.498697,8.115905
48.909241,14.603676,7.994407
48.905107,14.986573,8.189376
48.894692,15.111539,7.911172
48.894581,15.209114,6.644575
48.892938,15.295350,7.933128
48.900241,15.388265,8.423877
48.895723,15.986003,8.096917
48.891562,16.091192,7.925258
48.895584,16.187188,8.075541
48.890975,16.292717,7.768851
48.898416,16.412098,8.067077
48.907260,16.492499,7.765667
48.907615,16.608822,7.90493
48.900167,16.688323,7.577464
48.895763,16.812513,8.01637
48.904083,16.911080,8.209276
48.894843,16.989043,8.004599
48.892631,17.091664,8.201529
48.900049,17.185996,7.777048
48.909132,17.295096,8.171491
48.905080,17.390742,8.162941
48.907284,18.003976,7.970031
48.909929,19.203311,8.076345
48.908715,19.307126,7.941625
48.894324,19.388151,7.808209
48.893823,20.689839,8.237385
48.905883,20.792130,7.860703
48.909582,20.898715,8.221811
48.898394,21.012081,8.058304
48.892632,21.290920,7.451331
48.910139,21.398868,8.034277
48.889949,21.497924,7.857295
48.896755,21.889113,8.077595
48.895139,22.013623,7.985956
49.001606,-21.286089,0.192435
48.991660,-21.193837,0.137432
49.002001,-18.086709,0.195391
48.997359,-9.986630,0
49.006505,-9.907804,0.137028
48.991707,-9.794749,2.04454
48.998719,-3.913456,8.035959
49.000028,-3.813616,7.843233
49.009943,-3.700951,8.128063
48.995051,-3.586526,7.937034
49.003086,-3.488775,7.870752
49.007979,-3.406397,7.34322
49.001208,-3.314791,7.892453
49.002544,-3.188692,7.952613
49.004372,-3.087969,7.953549
49.007737,-3.007789,7.723422
49.003089,-2.911862,7.982754
49.005892,-2.808618,8.002975
49.006174,-2.708653,7.825439
49.005190,-2.590734,8.53052
48.992449,-1.009589,7.827245
49.001235,-0.913497,7.952927
48.993042,-0.807985,7.821772
48.991274,-0.692772,7.829556
48.993613,-0.607818,8.199847
49.000891,0.311653,8.562873
49.009343,1.003554,8.094647
48.994998,1.113601,7.162939
49.007355,1.192530,7.409172
49.006764,1.294506,8.207395
49.007355,1.393553,7.050997
49.008506,1.503522,7.762554
48.998329,1.587428,8.51797
49.006381,1.806784,7.575756
48.994937,1.910152,7.777872
48.991562,2.002746,7.535947
49.009805,2.095947,8.157859
48.990444,2.203846,7.298655
48.997982,2.286582,7.532301
48.993647,2.412157,7.816674
48.990850,2.498845,7.978458
49.001457,2.584491,7.735301
49.007630,2.697765,8.073242
49.008309,2.801366,6.708233
49.006172,2.888770,6.191158
48.993901,3.011842,5.215528
49.007223,3.109313,4.813206
49.004594,3.189590,4.859202
48.991078,3.298431,5.158512
49.001950,3.411307,3.827387
49.005497,3.489779,4.54902
48.993322,3.593804,9
49.008470,3.701533,8.761514
48.990593,3.801611,8.880154
48.991792,3.893635,9
48.998885,4.014660,9
48.999125,4.187940,8.238986
48.992196,5.304543,7.975814
49.006686,5.411554,8.210072
49.000005,5.488213,7.974353
48.992102,6.191545,7.835278
48.997229,6.288741,7.978039
49.003396,6.412998,7.776521
49.002874,6.486587,8.1017
48.998763,6.611568,6.683923
48.991461,6.695955,8.208533
49.002643,6.813746,8.778165
48.992234,6.996977,8.119682
48.991380,8.195771,7.973127
49.007732,8.292689,7.732026
49.000031,8.385747,7.798197
48.991551,8.507902,7.796414
48.992591,8.607563,8.248217
49.009058,8.692704,8.137581
48.991370,8.792783,8.10562
48.994303,8.909019,8.118529
48.998359,8.986095,8.005556
48.990792,9.100461,8.238414
48.993750,9.190048,8.006122
49.000622,9.285326,7.89752
49.008724,9.404283,6.484033
49.005841,9.509007,7.815207
48.991501,9.608167,5.822648
48.998033,9.915360,7.957928
49.007629,10.010412,8.066516
48.992619,10.103657,8.06495
49.009170,10.205878,7.829917
48.993539,10.389024,8.169588
48.992328,10.494213,7.7735
49.003932,10.610573,8.099069
48.997488,10.713949,7.80819
48.997987,10.814736,7.854405
49.004274,10.912703,4.219939
48.994859,10.987628,7.564582
48.992248,11.093516,6.584074
49.008878,11.199495,8.51104
48.991444,11.291367,8.745039
48.995220,11.409855,8.153165
49.000195,11.787051,7.784573
49.009527,11.896606,8.001613
48.996549,11.987799,6.700727
49.004162,12.114281,0
49.002620,12.186634,0
48.993384,12.307671,8.135103
48.997275,12.712715,8.713951
48.993822,12.811233,8.45053
49.008960,12.906192,8.296984
49.004012,13.013572,8.003993
49.000718,13.085810,7.713651
49.009097,13.195044,7.863378
49.003057,13.312857,8.166743
49.006234,14.809764,7.835529
48.991781,14.898111,7.926598
49.008596,14.997878,7.82476
48.999885,15.184506,8.634242
48.992036,15.294705,8.324997
48.991731,15.798075,8.104828
49.008343,15.906988,8.032286
48.991796,16.001035,8.134132
48.993061,16.104892,8.035986
49.009406,16.203906,7.935043
48.999354,16.286287,7.756932
48.992056,16.400860,8.205276
49.007343,16.489712,7.381131
49.001263,16.611951,7.805244
48.999124,16.687236,8.243499
49.004352,16.811342,7.958097
49.005127,16.912923,7.84915
49.007341,16.994057,8.130302
49.001639,17.115176,7.997783
48.998367,17.188034,8.019138
49.001351,17.311525,7.911039
49.008299,17.895352,6.78083
48.994411,18.008423,7.945546
48.990217,18.900034,7.895479
48.992011,19.003922,7.952473
48.991796,19.103983,8.127089
48.999627,19.214586,7.786367
49.006284,19.390257,7.785949
49.008786,20.704390,8.140135
48.992522,20.793426,8.057077
49.006925,20.906271,8.064908
49.000760,21.213549,8.055384
48.993558,21.307908,7.815385
48.991486,21.401827,6.112594
49.008074,21.908670,8.212092
48.996891,22.014956,7.880053
49.101025,-22.087100,0
49.092974,-21.989965,0.073896
49.108714,-21.794608,0
49.089978,-21.703664,0
49.107870,-21.491142,0.164612
49.089869,-14.299891,0.173451
49.090448,-12.597392,7.8391
49.105755,-12.510508,7.87099
49.109229,-9.807065,6.54567
49.091086,-9.705171,3.99478
49.093014,-9.593033,6.234742
49.095850,-7.087371,7.914688
49.091375,-6.991852,7.231344
49.091491,-6.907700,6.200164
49.108882,-6.801843,4.889587
49.090959,-3.804817,7.500086
49.108572,-2.901543,7.889996
49.106978,-2.789510,8.089246
49.092164,-2.700492,7.905909
49.091065,-1.004596,8.01274
49.105377,-0.610293,7.797717
49.103715,-0.510407,8.103102
49.106501,-0.408493,7.802008
49.099084,-0.314577,8.029168
49.092492,-0.208608,7.342604
49.093770,-0.107169,6.940213
49.093632,-0.008650,7.981672
49.093836,0.093014,6.861245
49.105498,0.409394,8.179765
49.105857,0.510604,7.925235
49.107781,0.591499,7.346479
49.092670,0.709396,7.868301
49.107676,0.808343,8.153716
49.093636,0.912174,7.906893
49.091785,1.002977,7.180321
49.101310,1.084936,7.797486
49.093734,1.189809,6.762587
49.090590,1.296930,7.627964
49.091255,1.399896,7.934759
49.091740,1.506889,8.314301
49.092015,1.608917,8.096771
49.108671,1.691857,7.080987
49.106742,1.789807,7.439814
49.106988,1.889518,7.072005
49.108793,1.999010,8.137804
49.093222,2.110426,8.094363
49.107185,2.293896,6.884151
49.093331,2.388666,7.316879
49.093196,2.506046,6.85273
49.105556,2.586932,4.109301
49.097714,2.688513,5.970715
49.095423,2.809466,6.371217
49.110026,2.896620,6.897835
49.108553,2.999639,7.270491
49.105380,3.111038,5.127779
49.104897,3.211086,6.539446
49.107843,3.302738,5.776154
49.098281,3.385776,6.699019
49.091189,3.504286,5.749573
49.108253,3.601452,7.914417
49.106055,3.690554,8.21876
49.108996,3.801699,7.992166
49.098250,3.885299,7.984984
49.108139,3.999739,8.66077
49.094597,4.110408,8.610873
49.090632,4.204981,6.350511
49.091414,4.303160,8.042879
49.095439,5.088796,8.395209
49.099091,5.213636,7.971762
49.107213,5.306984,7.770911
49.091011,6.294498,8.003822
49.102355,6.414502,7.75505
49.095746,6.488466,8.184442
49.091869,6.606339,7.773852
49.092789,6.704333,8.015556
49.098995,7.012621,8.202197
49.101468,7.111879,8.000086
49.094356,8.189455,8.103587
49.095334,8.311345,8.113475
49.091973,8.405565,7.945136
49.107137,8.489867,7.636327
49.108755,8.592412,8.159974
49.099281,8.715055,7.813705
49.097920,8.912961,8.129309
49.107537,8.995757,7.670583
49.092615,9.092035,7.904795
49.092589,9.205057,8.127948
49.097877,9.286288,7.906165
49.108664,9.496180,9
49.102853,9.588444,2.795046
49.098228,9.687305,0.389185
49.096973,9.814508,0.143881
49.108753,9.899613,8.058392
49.104091,10.010710,7.756773
49.095836,10.087407,7.649839
49.106052,10.211879,8.087873
49.093565,10.310119,7.647176
49.105100,10.388556,7.899611
49.103269,10.513862,7.932559
49.104037,10.585743,8.240696
49.096200,10.813409,8.247591
49.090388,10.904882,4.83441
49.101349,10.988371,8.320962
49.090071,11.097054,9
49.102803,11.287054,8.077221
49.090127,11.503201,7.74761
49.096130,11.589920,8.24001
49.101663,11.714560,7.959308
49.108887,12.295596,7.941186
49.106525,12.406724,7.466662
49.104087,12.489151,8.166934
49.090012,12.598742,7.535681
49.095828,12.712525,7.97888
49.092248,12.808541,8.650042
49.105861,12.889075,8.996763
49.091168,13.002955,8.234469
49.090204,13.098005,7.999831
49.103425,14.410862,8.100753
49.107849,14.607219,7.830867
49.099855,14.685437,8.195849
49.102759,14.810992,7.953214
49.097923,15.114411,8.537143
49.098585,15.214587,8.430495
49.100376,15.384977,7.975438
49.091128,15.497339,8.389773
49.102628,15.612679,7.994001
49.105891,15.710167,7.281428
49.105185,15.811333,7.926801
49.106563,15.893099,8.249057
49.101666,16.115428,8.032254
49.095444,16.211055,7.693083
49.094120,16.312435,7.773871
49.097360,16.412667,7.993835
49.108592,16.492572,8.18282
49.092634,16.603858,7.981193
49.090552,16.795779,7.998508
49.107112,16.906951,8.124345
49.102499,17.011362,8.138767
49.092467,17.093656,8.005471
49.102802,17.213581,7.895269
49.102296,17.311512,7.77144
49.098443,17.385441,7.754334
49.098655,17.511643,7.751879
49.101664,17.887340,8.012525
49.099740,18.388087,8.165462
49.100294,18.715224,7.957288
49.108308,18.799710,7.938233
49.101814,18.885242,7.903013
49.092618,19.390568,8.130607
49.092660,20.603841,7.775704
49.108699,20.692292,7.969428
49.109075,21.200145,8.004004
49.101652,21.285643,8.036429
49.099702,22.012696,7.86994
49.091946,22.094492,7.971487
49.192316,-14.308583,0.219894
49.190172,-14.197616,0.044391
49.205943,-13.987282,0.099884
49.189943,-13.897982,0
49.199787,-12.484635,0
49.208246,-12.393202,0.23723
49.209452,-12.297217,5.352476
49.207543,-12.207368,3.856618
49.208993,-12.100598,7.878391
49.203082,-12.012492,5.67541
49.202476,-11.888449,6.732681
49.194752,-11.813084,6.502689
49.191942,-11.695440,4.902407
49.205682,-11.591509,3.812881
49.202140,-11.487811,5.811831
49.191615,-11.407968,7.166
49.195506,-11.288043,5.417014
49.195373,-11.210660,7.840771
49.197324,-11.088055,7.085987
49.205146,-10.990240,3.921151
49.205323,-10.908867,6.315409
49.207980,-10.805392,5.640596
49.209037,-9.599380,3.97188
49.206199,-9.491678,0.115843
49.208116,-9.390421,1.786713
49.190694,-7.805694,5.258989
49.191562,-7.706773,5.280084
49.208986,-7.605220,4.915672
49.207422,-7.495355,6.070397
49.201636,-7.413015,7.936926
49.201123,-7.284890,6.289771
49.193740,-7.208191,7.096949
49.201358,-7.113054,8.084361
49.192644,-3.795309,8.06697
49.190159,-3.699583,7.650804
49.197037,-2.788338,8.163596
49.192499,-2.695903,8.144664
49.190938,-2.606755,8.083744
49.208679,-2.199211,7.8962
49.197162,-2.112519,7.991826
49.191835,-1.994831,8.032938
49.207633,-1.891954,7.820428
49.190684,-1.699023,8.247979
49.194392,-1.609212,7.949524
49.209406,-1.503934,8.032424
49.206688,-1.405685,8.018877
49.193347,-1.290749,8.22807
49.193765,-1.211130,8.166653
49.193247,-1.090898,8.180839
49.209388,-0.994715,7.837324
49.207150,-0.908244,7.60307
49.203409,-0.786960,7.9136
49.192943,-0.692819,7.996982
49.203644,-0.612866,7.725029
49.196128,-0.514476,8.145277
49.192024,-0.401924,8.239531
49.206109,0.288234,8.249398
49.193490,0.406248,8.069353
49.209250,1.201230,7.888208
49.206627,1.292803,7.863647
49.194913,1.386592,8.424971
49.192733,1.507237,7.70713
49.208468,1.598347,6.911269
49.207737,1.708064,8.198881
49.199755,1.788028,7.945298
49.191652,1.907488,6.225192
49.192445,2.289645,8.041186
49.200579,2.413208,6.974239
49.194725,2.488815,6.798637
49.191716,2.591645,5.694144
49.190967,2.706080,7.294439
49.206535,2.792947,6.834914
49.193724,2.909920,7.772789
49.207120,3.008988,7.283771
49.194139,3.111577,7.801695
49.201821,3.187020,7.751567
49.204625,3.310804,6.606217
49.193106,3.408804,8.079964
49.194059,3.490529,6.568994
49.207655,3.593810,4.080769
49.207250,3.693294,6.834823
49.208488,3.796880,7.785012
49.209614,3.894662,7.814177
49.206427,3.991065,8.068988
49.209017,4.093527,7.688665
49.201741,4.187545,8.102716
49.203590,4.286855,9
49.208558,4.400240,9
49.201343,4.487281,8.704984
49.191750,4.591751,9
49.197212,4.711995,9
49.193801,4.891597,8.098907
49.207466,5.004705,7.767717
49.191104,5.106952,7.788306
49.191629,6.001982,8.074728
49.196983,6.110742,9
49.204005,6.311038,7.846637
49.206065,6.389912,8.042853
49.191645,6.597732,7.810656
49.193802,6.889409,7.836319
49.198136,6.987208,8.212134
49.194537,7.112786,7.115278
49.201295,7.285690,0.188073
49.205618,7.388609,0.24249
49.199612,7.512692,0
49.201943,7.786534,8.224895
49.209408,7.896548,7.325864
49.198116,8.011850,7.907171
49.208049,8.091211,7.381209
49.208252,8.196733,8.020406
49.205269,8.311758,8.248145
49.207034,8.405488,8.179266
49.209432,8.798306,7.896411
49.207839,8.905999,7.668743
49.192288,8.991940,8.181339
49.197480,9.085088,8.007511
49.190798,9.299541,7.545556
49.207910,9.399057,7.797904
49.195616,9.490167,9
49.193117,9.608069,4.951263
49.207386,9.705404,0
49.201414,9.814891,5.306535
49.191756,9.905875,8.152903
49.204189,10.013678,6.353767
49.208530,10.093283,5.324456
49.191124,10.200145,7.731095
49.198473,10.311516,7.664639
49.208865,10.406273,7.969172
49.204568,10.613018,7.810205
49.201173,10.686946,7.947497
49.206896,10.792467,8.127423
49.197744,10.914187,0
49.198515,11.014791,5.042145
49.191040,11.205984,8.200444
49.194152,11.308466,8.0385
49.208665,11.404424,7.99758
49.199775,11.485446,7.883442
49.200679,11.787496,8.093988
49.191485,11.894206,9
49.199984,12.011881,8.090297
49.195536,12.086814,8.288182
49.192812,12.193865,8.221258
49.204169,12.314205,7.972792
49.202504,12.387081,7.858756
49.191180,12.698394,8.085398
49.191609,12.798264,8.116752
49.200177,12.912069,8.10876
49.207674,13.006145,8.155638
49.207730,13.090435,8.167914
49.198626,13.215449,8.582224
49.200688,13.286334,8.835095
49.194765,14.291461,7.798549
49.206186,14.387366,8.22795
49.201935,14.514410,7.915587
49.193054,14.606407,7.760481
49.197773,14.713053,7.977103
49.209282,14.795742,8.166599
49.190938,15.005126,8.545878
49.198054,15.088441,8.258107
49.193058,15.210906,8.116973
49.207005,15.306456,7.996414
49.209402,15.398222,8.096665
49.204178,15.513101,8.793053
49.194673,15.891277,7.889496
49.204268,16.009871,8.105312
49.192432,16.102621,7.802737
49.210174,16.197465,8.110813
49.207586,16.506002,7.956901
49.205871,16.588289,7.590105
49.207102,16.693652,6.403922
49.205402,16.787278,7.773825
49.204976,16.912440,7.786363
49.204462,17.011131,8.073076
49.193740,17.212305,8.593355
49.201911,17.285511,8.156205
49.209184,17.406603,7.957757
49.198154,17.513255,8.134014
49.198955,17.588069,8.149436
49.192983,17.707960,8.033103
49.190685,17.801928,8.24892
49.196318,17.912043,8.175947
49.195482,18.386342,8.236858
49.190803,18.499096,7.979909
49.208463,18.604718,7.959121
49.193439,18.790710,4.502793
49.205594,19.390263,7.818068
49.192762,20.492802,7.935027
49.195075,20.613206,8.176418
49.208912,20.793855,7.819258
49.209913,20.999196,6.045958
49.205130,21.109635,7.918595
49.205293,21.188152,7.809265
49.208905,22.098000,8.12225
49.297764,-14.211418,0.218037
49.302458,-13.714857,0
49.304934,-13.612360,0.086214
49.308500,-13.396553,0.106036
49.297292,-13.314371,0
49.294550,-9.691662,5.286193
49.291598,-9.600010,0
49.307632,-9.502615,0.902226
49.292665,-9.392975,0.679038
49.309923,-9.302421,2.385622
49.292310,-9.202546,4.124856
49.294886,-9.086242,2.07793
49.298992,-8.286668,8.248865
49.304785,-8.212932,2.308775
49.291387,-8.097828,5.645526
49.297782,-7.987662,6.237631
49.302416,-7.887219,5.667989
49.308147,-7.805454,7.770193
49.307772,-3.697664,7.780589
49.295553,-2.813224,7.857757
49.305907,-2.608707,8.013838
49.309146,-1.996930,8.112537
49.299102,-1.913208,8.08628
49.295036,-1.809105,7.790186
49.291797,-1.708942,7.413648
49.307907,-1.596581,7.820236
49.299865,-1.512473,8.042545
49.296849,-1.414782,7.885543
49.299540,-1.285095,7.885099
49.308252,-1.102472,8.076194
49.306984,-0.991123,7.992222
49.295251,-0.209892,8.286267
49.299408,-0.087385,8.079611
49.302872,0.012297,7.800489
49.308978,0.097373,7.955289
49.292105,0.196964,8.021334
49.308522,0.300773,8.202426
49.292167,0.393889,7.895291
49.307711,0.490041,7.873819
49.295163,0.613830,8.052513
49.305887,0.689866,6.927669
49.291946,0.796638,7.916928
49.290649,0.902811,7.917833
49.299906,1.013691,8.141747
49.293611,1.089017,8.120979
49.307427,1.189299,7.8598
49.306240,1.308633,7.19354
49.295710,1.412724,7.217352
49.301866,1.512257,7.380233
49.308965,1.599747,7.877051
49.302215,1.713893,7.865429
49.292810,1.806318,6.51272
49.303689,1.888432,6.570348
49.307051,2.005500,6.802825
49.299797,2.113542,7.87489
49.294760,2.189233,6.455708
49.295994,2.312069,7.062483
49.303450,2.411279,7.546688
49.290860,2.505730,7.861739
49.307977,2.602645,7.783838
49.291019,2.800885,8.045616
49.296280,2.888131,6.77619
49.308858,3.007221,8.241952
49.304876,3.088810,8.125501
49.292121,3.203121,8.227836
49.291291,3.298208,5.107839
49.297336,3.385661,6.602094
49.304902,3.609939,6.099148
49.302892,3.687030,8.223454
49.298714,3.787451,7.807723
49.303450,3.913961,8.172084
49.296468,3.988205,8.2022
49.290742,4.103929,7.611465
49.302843,4.214966,7.95964
49.306309,4.288886,7.907933
49.310170,4.397621,7.873724
49.294178,4.513026,7.855579
49.298115,4.585464,7.778279
49.290925,4.703072,8.129494
49.291630,4.795027,8.410814
49.306654,4.907815,7.809813
49.303102,4.986730,8.152704
49.304180,6.288437,8.124349
49.292304,6.400839,7.844837
49.304491,6.488138,8.174987
49.295818,6.614073,8.77012
49.306329,6.707366,7.89897
49.304425,6.812325,0
49.293456,6.892810,6.230721
49.309223,7.001132,7.842563
49.295870,7.086765,7.867488
49.296849,7.611179,8.246036
49.306927,7.705216,7.987867
49.308617,7.799144,7.809987
49.307554,7.909614,7.822637
49.309121,7.995424,7.947497
49.308022,8.106798,7.820279
49.302194,8.212202,8.219639
49.291959,8.302537,8.031276
49.302605,8.412194,3.247425
49.305991,8.487596,3.07302
49.297980,8.611780,7.853723
49.297375,8.712159,8.13098
49.300733,8.784807,7.958313
49.289833,9.100101,8.127349
49.295603,9.212138,7.84539
49.307331,9.296329,7.828657
49.295912,9.413644,8.028603
49.304155,9.489625,9
49.296663,9.589316,4.048138
49.300829,9.713031,8.015568
49.297037,9.788928,7.789504
49.303060,9.910886,6.720046
49.291518,10.008325,6.325572
49.299102,10.087391,7.957671
49.294106,10.192257,7.810821
49.304363,10.313016,8.057752
49.309079,10.398232,7.952203
49.308434,10.508210,8.018774
49.293216,10.608934,7.731021
49.292235,10.798730,0
49.292506,10.896049,8.163654
49.307210,10.989633,6.306298
49.298961,11.111677,8.092319
49.300487,11.211706,8.135805
49.307616,11.491111,7.801589
49.309121,11.605371,7.801369
49.291950,11.698552,7.791226
49.308288,11.792696,7.784439
49.291361,11.897919,7.718343
49.292808,12.004987,7.790674
49.308129,12.298174,8.024625
49.291324,12.591538,7.972807
49.309133,12.693739,8.334044
49.309722,12.796496,7.789677
49.302608,12.888450,8.18607
49.292007,13.009567,7.983821
49.308004,13.105103,7.899409
49.295008,13.211078,8.09014
49.292395,13.308655,8.773315
49.302881,13.412264,8.302648
49.306736,13.507053,8.593927
49.308800,13.603114,9
49.291970,14.203854,8.08036
49.307097,14.307583,7.819662
49.304479,14.589766,7.990509
49.291688,14.699678,7.096124
49.308666,14.792992,8.026211
49.306863,14.908181,8.091429
49.298935,14.987193,7.900072
49.291934,15.103501,7.901237
49.306254,15.210716,8.157652
49.291690,15.308220,8.007736
49.291803,15.700121,7.240994
49.304553,15.789009,7.780221
49.299747,15.884392,7.937205
49.295793,15.989779,7.948369
49.298474,16.512357,8.142767
49.306760,16.610716,7.787417
49.295148,16.689354,7.773009
49.296846,16.787970,8.11681
49.290734,16.895639,7.917369
49.293046,17.008757,7.801074
49.291424,17.094315,7.514689
49.293926,17.288691,8.199212
49.295435,17.410041,8.048978
49.308011,17.509014,7.959228
49.307183,17.595366,7.861208
49.301747,17.687359,7.949748
49.309909,17.801416,8.237478
49.296567,18.587331,8.114068
49.303181,18.710756,8.281158
49.293573,18.791018,6.643756
49.295102,19.411897,7.987446
49.297277,20.012843,0.169009
49.291954,20.407663,8.164849
49.308705,20.501842,7.847556
49.298081,20.886910,2.871999
49.293947,21.011918,4.935047
49.301452,21.088299,8.178162
49.292308,22.093572,7.18029
49.392395,-13.101991,0.053403
49.401599,-12.987049,0
49.397141,-12.886493,0
49.408531,-10.394795,7.914796
49.409766,-10.302497,1.14893
49.402949,-10.215033,0
49.394494,-10.111896,3.238176
49.401810,-9.988214,5.300043
49.394439,-9.913139,5.875652
49.391284,-9.793826,5.285298
49.401940,-9.687499,0.142158
49.400933,-9.187464,4.108091
49.400435,-9.085574,4.146086
49.390941,-8.997732,0.772991
49.398783,-3.688393,8.00742
49.395284,-2.710177,7.811282
49.407721,-2.606105,8.070063
49.403034,-2.511222,7.969421
49.404754,-1.986327,8.105401
49.393771,-1.692180,7.950246
49.407707,-1.303979,8.315334
49.404621,-1.088145,8.113306
49.391554,0.304809,7.855973
49.393974,0.587193,0.223336
49.405730,1.109598,8.920881
49.406231,1.210871,9
49.391176,1.299560,8.049649
49.403367,1.411723,8.238098
49.404980,1.491100,7.948623
49.396113,1.586777,7.884348
49.390290,1.698140,7.77481
49.403640,1.787568,8.313479
49.395582,1.913953,8.020554
49.400579,1.985069,8.094596
49.405422,2.110477,8.229876
49.406128,2.212619,8.185169
49.405333,2.313314,4.824224
49.408344,2.399560,7.702724
49.396795,2.486435,7.234484
49.404148,2.610220,8.018755
49.402599,2.712828,8.194339
49.392063,2.800810,7.799465
49.403303,2.911523,8.088682
49.391956,3.207277,8.17245
49.408593,3.291327,7.862395
49.393699,3.391251,7.419576
49.401249,3.486219,7.026361
49.400939,3.585214,8.209221
49.400934,4.584215,7.804248
49.390343,4.699138,8.037206
49.394704,4.888047,8.235483
49.409076,5.001997,7.450784
49.392276,5.095794,7.799393
49.393730,5.192992,7.90115
49.398687,5.313418,7.922331
49.391511,5.399575,8.117261
49.393513,6.189257,7.885849
49.400715,6.315265,7.902785
49.391308,6.407717,8.158826
49.391726,6.500288,8.212593
49.394031,6.690705,7.86215
49.405176,6.789763,8.166522
49.404010,6.887176,8.006697
49.393918,7.011028,7.961829
49.390916,7.105170,7.924896
49.397219,7.212081,0
49.399327,7.412187,2.259898
49.397985,7.512316,7.833347
